Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
Timestamp,Timestamp,Wide Range Accelerometer X,Wide Range Accelerometer X,Wide Range Accelerometer Y,Wide Range Accelerometer Y,Wide Range Accelerometer Z,Wide Range Accelerometer Z,Gyroscope X,Gyroscope X,Gyroscope Y,Gyroscope Y,Gyroscope Z,Gyroscope Z,Magnetometer X,Magnetometer X,Magnetometer Y,Magnetometer Y,Magnetometer Z,Magnetometer Z,
RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,
no units,mSecs,no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,deg/sec,no units,deg/sec,no units,deg/sec,no units,local,no units,local,no units,local,
10636598,1113.28125,3584,-2.19742489270386,-14688,-9.00551808706315,-4800,2.9429797670141,-50,-3.47560975609756,57,3.04878048780488,19,-1.15853658536585,-47,0.204347826086957,34,0.147826086956522,124,-0.604878048780488,
10637238,1132.8125,3632,-2.226854690374,-14704,-9.01532801961987,-4800,2.9429797670141,-45,-4.32926829268293,71,2.74390243902439,12,-0.731707317073171,-46,0.2,35,0.152173913043478,125,-0.609756097560976,
10637878,1152.34375,3600,-2.20723482526058,-14640,-8.97608828939301,-4912,3.0116492949111,-40,-4.87804878048781,80,2.4390243902439,8,-0.487804878048781,-46,0.2,39,0.169565217391304,122,-0.595121951219512,
10638518,1171.875,3616,-2.21704475781729,-14720,-9.02513795217658,-4928,3.02145922746781,-43,-5.18292682926829,85,2.6219512195122,2,-0.121951219512195,-46,0.2,38,0.165217391304348,122,-0.595121951219512,
10639158,1191.40625,3616,-2.21704475781729,-14800,-9.07418761496015,-5024,3.08031882280809,-50,-5.60975609756098,92,3.04878048780488,-3,0.182926829268293,-48,0.208695652173913,37,0.160869565217391,122,-0.595121951219512,
10639798,1210.9375,3680,-2.25628448804414,-14912,-9.14285714285714,-5008,3.07050889025138,-62,-5.48780487804878,90,3.78048780487805,-5,0.304878048780488,-49,0.21304347826087,39,0.169565217391304,121,-0.590243902439024,
10640438,1230.46875,3840,-2.35438381361128,-15008,-9.20171673819742,-5104,3.12936848559166,-52,-5.67073170731707,93,3.17073170731707,-13,0.792682926829268,-47,0.204347826086957,36,0.156521739130435,122,-0.595121951219512,
10641078,1250,3936,-2.41324340895156,-15264,-9.35867565910484,-5168,3.16860821581852,-7,-5.42682926829268,89,0.426829268292683,-13,0.792682926829268,-48,0.208695652173913,36,0.156521739130435,121,-0.590243902439024,
10641718,1269.53125,3872,-2.37400367872471,-15344,-9.40772532188841,-5312,3.25689760882894,41,-5,82,-2.5,-9,0.548780487804878,-47,0.204347826086957,37,0.160869565217391,121,-0.590243902439024,
10642358,1289.0625,3840,-2.35438381361128,-15344,-9.40772532188841,-5392,3.30594727161251,54,-3.59756097560976,59,-3.29268292682927,-20,1.21951219512195,-49,0.21304347826087,41,0.178260869565217,121,-0.590243902439024,
10642998,1308.59375,3824,-2.34457388105457,-15408,-9.44696505211527,-5408,3.31575720416922,40,-2.07317073170732,34,-2.4390243902439,-25,1.52439024390244,-48,0.208695652173913,35,0.152173913043478,121,-0.590243902439024,
